"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-03",102.6367,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-04",102.486,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-05",102.5137,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-06",102.7322,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-07",102.8545,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-08",102.8209,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-09",102.6765,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-10",102.4603,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-11",102.3698,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-12",102.2946,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.0726,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",101.4819,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",100.3394,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.63556,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.98775,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.27436,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.77921,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.87751,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.5863,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.27991,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.02934,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.05351,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.24561,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2021-02",98.68684,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.24752,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.93208,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.4425,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.5285,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.4702,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.4952,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.5067,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.4094,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.1604,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.82508,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.47449,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.25149,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2022-03",99.05922,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.0087,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.267,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.7239,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.0817,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.2248,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.2328,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.0394,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.9193,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.1123,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.6227,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",102.149,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",102.4395,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",102.3601,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",102.1469,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.1896,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.3046,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",102.4096,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",102.3344,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",102.1363,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-08",102.0268,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",102.1249,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.3931,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-11",102.6382,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-12",102.7874,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-01",102.8164,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-02",102.7484,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-03",102.6749,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-04",102.6251,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-05",102.5908,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-06",102.4766,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-07",102.3821,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-08",102.4929,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-09",102.8048,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.9629,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-11",103.0381,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-12",103.0973,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-01",103.1524,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-02",103.2003,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-03",103.1434,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-04",103.0871,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.9277,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.8533,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.8603,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-08",103.001,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-09",103.2774,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-10",103.5505,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-11",103.7333,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-12",103.8149,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-01",103.9245,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-02",104.102,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-03",104.2621,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-04",104.2646,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-05",104.2485,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-06",104.1598,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-07",104.0146,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-08",103.8401,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-09",103.745,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-10",103.5994,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-11",103.5013,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-12",103.6001,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-01",103.6019,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-02",103.4861,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-03",103.2319,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-04",103.0083,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-05",102.9333,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-06",103.0262,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-07",103.1583,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-08",103.1083,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-09",102.9256,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-10",102.8063,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-11",102.8313,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-12",102.8631,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.6189,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-02",102.0852,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.2413,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-04",100.2975,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-05",100.2905,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-06",100.5905,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-07",100.787,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-08",100.5872,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-09",100.0396,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.23935,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.82639,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.90598,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.89285,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2021-02",98.94028,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.33495,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.2269,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.9627,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.3701,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.4676,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.4522,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.0828,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.3637,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.41876,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2021-12",98.88929,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2022-01",98.60365,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.13141,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.06899,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.42928,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.04803,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.79107,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.79177,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.06432,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.38869,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.58143,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.54323,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.38076,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.18745,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.06296,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.10626,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.28269,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.55231,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.75064,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.83388,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.82361,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.78078,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.73013,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.73168,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.75969,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.87277,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.98566,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.98492,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.87351,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.71436,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.68446,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.6907,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.74289,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.83316,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.91238,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.0001,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.048,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.99556,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.95046,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.0698,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.2045,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.3238,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.4085,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.4183,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.4065,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.3966,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.4219,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.4501,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.5295,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.6175,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.6733,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.6841,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.6663,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.6266,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.5793,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.5291,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.4899,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.4485,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.4048,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.3551,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.3079,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.2472,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.1801,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.083,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.9401,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.78336,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.60637,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.43542,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.22044,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-06",98.97733,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-07",98.7169,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-08",98.48782,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-09",98.37956,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-10",98.5513,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-11",98.91111,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.11585,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-01",98.92643,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-02",98.11745,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-03",96.66663,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-04",95.36359,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-05",95.11549,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-06",95.58997,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-07",96.14973,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-08",96.63658,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.1263,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-10",97.38457,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.34979,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-12",97.13219,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2021-01",97.07721,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2021-02",97.4397,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2021-03",97.80957,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2021-04",97.95069,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2021-05",98.08882,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2021-06",98.37007,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2021-07",98.55118,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2021-08",98.66209,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2021-09",98.85354,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2021-10",99.05721,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.10902,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2021-12",98.9458,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2022-01",98.55354,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.10196,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.1923,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.92468,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.72408,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.52957,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.27184,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.18087,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.25193,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.33656,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.29771,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.26446,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.21835,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.13985,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.28063,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.56345,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.66755,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.6507,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.61886,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.40374,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.27327,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.35497,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.42713,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.62883,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.82223,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.84335,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.761,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.74268,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.68434,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.68132,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.86029,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.92999,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.90704,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.93311,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.9586,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.94276,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.82821,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-12",99.66986,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-01",99.6364,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.71618,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.75071,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.69418,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.57894,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.45889,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-07",99.41164,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-08",99.43237,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-09",99.59417,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-10",99.8011,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.96571,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.1414,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.2447,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.2191,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.1574,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.1018,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.1051,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.1736,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.2634,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.2121,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.1013,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.0819,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.1456,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.1437,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.0636,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.0301,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.93345,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.91484,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.8979,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.83335,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.71599,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.64922,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.50999,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.35491,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.33326,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.27651,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.17247,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-02",98.99574,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.58559,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.16205,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.28352,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.46078,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.3927,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.46758,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.15265,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-10",100.0144,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-11",100.6168,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-12",100.9039,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2021-01",100.9368,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2021-02",101.0586,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2021-03",101.2962,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2021-04",101.4648,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2021-05",101.2695,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.9284,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.6891,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.4916,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.4336,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.4021,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.3586,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.2562,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.0842,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.857,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2022-03",99.55966,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.55331,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.6071,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.70309,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.82348,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.88539,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.89571,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.86317,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.84904,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.87178,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.94074,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.0581,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.253,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.4462,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.556,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.595,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.5905,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.5286,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.4807,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.3712,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.2851,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.2648,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.3909,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.5458,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.5949,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.5058,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.3679,
